gid	gname	uid	name	N	mean	median	std	cv	min	q005	q095	max	U	symbol	classification	unit
CPT C	Severe cirrhosis (CPT C)	[Cve_m1]_cmax	M1 Cmax	1000	7.760983497073813e-05	7.439472662719814e-05	4.376580133590624e-05	0.563920814319572	4.363573446903623e-08	1.2766863009228815e-05	0.0001497299283765493	0.00033365777284562735	2.2860801809104294	<***>	high	mmole/l
CPT C	Severe cirrhosis (CPT C)	[Cve_m1]_thalf	M1 Half-life	1000	286.16105580372414	281.57738994759904	39.72635263497502	0.13882515397980308	242.66578618890685	247.2314236979066	325.36767863546714	757.1962093036174	0.2959613105061166	<*>	low	min
CPT C	Severe cirrhosis (CPT C)	[Cve_m7]_aucinf	M7 AUC∞	1000	0.06164411943369351	0.0578785113718855	0.03468448232390281	0.5626567893667556	0.00026022796879249883	0.010751556630671188	0.12431480125732532	0.24450242968613486	2.2243240415231753	<***>	high	mM*min
CPT C	Severe cirrhosis (CPT C)	[Cve_m7]_cmax	M7 Cmax	1000	7.742470290065962e-05	7.263197911527825e-05	4.3352248217133826e-05	0.5599278601398997	3.412726108032831e-07	1.2751660905092435e-05	0.00015504883374363825	0.00027855966904354236	2.1948356844773613	<***>	high	mmole/l
CPT C	Severe cirrhosis (CPT C)	[Cve_m7]_thalf	M7 Half-life	1000	286.18551989629145	281.7063327987546	39.74167771274538	0.138866836194742	242.68234442115636	246.98937256114698	325.1565943536753	757.7024370514578	0.30100722403989066	<**>	medium	min
CPT C	Severe cirrhosis (CPT C)	PT_max	max PT	1000	12.648166293710036	12.639784726669653	0.0574424411758749	0.004541562772181543	12.531665771712541	12.582229980875027	12.728870036912221	13.209432589005266	0.016105256802512145	<*>	low	s
CPT C	Severe cirrhosis (CPT C)	mPT_max	max mPT	1000	55.20598059040234	54.01778424413516	5.508152724921636	0.09977456547306106	53.40398076809742	53.46971814876131	59.674382567942295	150.31536215392913	0.1994805268524052	<*>	low	s
CPT C	Severe cirrhosis (CPT C)	aPTT_max	max aPTT	1000	29.302850099950703	28.726037017819515	2.62082987569433	0.08943941858060896	28.405575665606804	28.432866695686947	31.551068023068023	75.78986967150935	0.19545668314839582	<*>	low	s
CPT C	Severe cirrhosis (CPT C)	INR_max	max INR	1000	1.0403439034533608	1.0112512251622894	0.17364329741611004	0.16690951601649345	1.000136272596585	1.0012176750878459	1.1275949615936602	4.6296712952845125	0.24587259386182497	<*>	low	dimensionless
CPT C	Severe cirrhosis (CPT C)	Xa_inhibition_max	max Xa inhibition	1000	5.938419860927028	5.441748799754216	4.192463618290309	0.7059897609927225	0.0031861409789620556	0.5669845957674119	12.862041969816953	39.98156325730702	2.680101001249469	<***>	high	dimensionless
