study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_mean_pm	y_sd	y_se	y_unit	comments	yraw
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	94.0129449838187	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-3.125	NA	NA	NA	percent	NA	39.0625
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	95.1456310679611	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	17.329545454545396	NA	NA	NA	percent	NA	56.1079545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	96.2783171521035	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	4.545454545454483	NA	NA	NA	percent	NA	45.4545454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	97.4110032362459	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	19.03409090909092	NA	NA	NA	percent	NA	57.5284090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	97.4110032362459	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	9.65909090909092	NA	NA	NA	percent	NA	49.7159090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	98.5436893203883	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-1.4204545454546036	NA	NA	NA	percent	NA	40.4829545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	99.6763754045307	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	3.6931818181817206	NA	NA	NA	percent	NA	44.7443181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	103.074433656957	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	17.329545454545396	NA	NA	NA	percent	NA	56.1079545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	103.074433656957	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	9.65909090909092	NA	NA	NA	percent	NA	49.7159090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	104.2071197411	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	1.9886363636363171	NA	NA	NA	percent	NA	43.3238636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	108.737864077669	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	10.511363636363562	NA	NA	NA	percent	NA	50.4261363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	108.737864077669	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	17.329545454545396	NA	NA	NA	percent	NA	56.1079545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	108.737864077669	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	3.6931818181817206	NA	NA	NA	percent	NA	44.7443181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	111.003236245954	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	2.8409090909090793	NA	NA	NA	percent	NA	44.0340909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	112.135922330097	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	13.06818181818172	NA	NA	NA	percent	NA	52.5568181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	116.666666666666	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	9.65909090909092	NA	NA	NA	percent	NA	49.7159090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	118.932038834951	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	7.102272727272762	NA	NA	NA	percent	NA	47.5852272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	118.932038834951	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	14.772727272727238	NA	NA	NA	percent	NA	53.9772727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	120.064724919093	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	17.329545454545396	NA	NA	NA	percent	NA	56.1079545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	125.728155339805	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	2.8409090909090793	NA	NA	NA	percent	NA	44.0340909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	126.860841423948	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	14.772727272727238	NA	NA	NA	percent	NA	53.9772727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	127.99352750809	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	20.738636363636317	NA	NA	NA	percent	NA	58.9488636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	129.126213592233	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	12.21590909090908	NA	NA	NA	percent	NA	51.8465909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	131.391585760517	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	5.397727272727238	NA	NA	NA	percent	NA	46.1647727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	134.789644012945	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	19.03409090909092	NA	NA	NA	percent	NA	57.5284090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	134.789644012945	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	15.625	NA	NA	NA	percent	NA	54.6875
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	139.320388349514	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	6.25	NA	NA	NA	percent	NA	46.875
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	139.320388349514	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	12.21590909090908	NA	NA	NA	percent	NA	51.8465909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	139.320388349514	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	19.03409090909092	NA	NA	NA	percent	NA	57.5284090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	142.718446601941	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	16.477272727272762	NA	NA	NA	percent	NA	55.3977272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	143.851132686084	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	2.8409090909090793	NA	NA	NA	percent	NA	44.0340909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	146.116504854368	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	12.21590909090908	NA	NA	NA	percent	NA	51.8465909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	146.116504854368	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	13.920454545454483	NA	NA	NA	percent	NA	53.2670454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	150.647249190938	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	8.806818181818159	NA	NA	NA	percent	NA	49.0056818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	152.912621359223	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	15.625	NA	NA	NA	percent	NA	54.6875
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	154.045307443365	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	1.9886363636363171	NA	NA	NA	percent	NA	43.3238636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	157.443365695792	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	7.954545454545396	NA	NA	NA	percent	NA	48.2954545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	160.84142394822	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-12.5	NA	NA	NA	percent	NA	31.25
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	160.84142394822	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	20.738636363636317	NA	NA	NA	percent	NA	58.9488636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	161.974110032362	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	5.397727272727238	NA	NA	NA	percent	NA	46.1647727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	164.239482200647	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	18.18181818181816	NA	NA	NA	percent	NA	56.8181818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	164.239482200647	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	13.06818181818172	NA	NA	NA	percent	NA	52.5568181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	164.239482200647	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	11.363636363636317	NA	NA	NA	percent	NA	51.1363636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	166.504854368932	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	24.147727272727238	NA	NA	NA	percent	NA	61.7897727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	172.168284789644	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	11.363636363636317	NA	NA	NA	percent	NA	51.1363636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	172.168284789644	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	19.886363636363555	NA	NA	NA	percent	NA	58.2386363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	176.699029126213	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	13.06818181818172	NA	NA	NA	percent	NA	52.5568181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	177.831715210355	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-4.829545454545517	NA	NA	NA	percent	NA	37.6420454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	180.09708737864	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	21.59090909090908	NA	NA	NA	percent	NA	59.6590909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	181.229773462783	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	8.806818181818159	NA	NA	NA	percent	NA	49.0056818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	185.760517799352	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	11.363636363636317	NA	NA	NA	percent	NA	51.1363636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	192.556634304207	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	5.397727272727238	NA	NA	NA	percent	NA	46.1647727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	195.954692556634	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	14.772727272727238	NA	NA	NA	percent	NA	53.9772727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	195.954692556634	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	9.65909090909092	NA	NA	NA	percent	NA	49.7159090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	200.485436893203	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	5.397727272727238	NA	NA	NA	percent	NA	46.1647727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	205.016181229773	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-1.4204545454546036	NA	NA	NA	percent	NA	40.4829545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	206.148867313915	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	14.772727272727238	NA	NA	NA	percent	NA	53.9772727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	211.812297734627	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	8.806818181818159	NA	NA	NA	percent	NA	49.0056818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	226.537216828478	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	19.03409090909092	NA	NA	NA	percent	NA	57.5284090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	227.669902912621	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	7.954545454545396	NA	NA	NA	percent	NA	48.2954545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	234.466019417475	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	20.738636363636317	NA	NA	NA	percent	NA	58.9488636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	248.058252427184	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	12.21590909090908	NA	NA	NA	percent	NA	51.8465909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	259.385113268608	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	13.06818181818172	NA	NA	NA	percent	NA	52.5568181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	265.04854368932	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	12.21590909090908	NA	NA	NA	percent	NA	51.8465909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	271.844660194174	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	4.545454545454483	NA	NA	NA	percent	NA	45.4545454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	271.844660194174	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	15.625	NA	NA	NA	percent	NA	54.6875
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	276.375404530744	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	19.886363636363555	NA	NA	NA	percent	NA	58.2386363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	278.640776699029	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	13.06818181818172	NA	NA	NA	percent	NA	52.5568181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	282.038834951456	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	24.147727272727238	NA	NA	NA	percent	NA	61.7897727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	291.100323624595	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	10.511363636363562	NA	NA	NA	percent	NA	50.4261363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	300.161812297734	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	22.443181818181714	NA	NA	NA	percent	NA	60.3693181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	327.346278317152	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	24.147727272727238	NA	NA	NA	percent	NA	61.7897727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	337.540453074433	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	19.03409090909092	NA	NA	NA	percent	NA	57.5284090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	338.673139158576	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	22.443181818181714	NA	NA	NA	percent	NA	60.3693181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	338.673139158576	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	26.704545454545396	NA	NA	NA	percent	NA	63.9204545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	346.601941747572	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	18.18181818181816	NA	NA	NA	percent	NA	56.8181818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	347.734627831715	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	17.329545454545396	NA	NA	NA	percent	NA	56.1079545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	374.919093851132	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	22.443181818181714	NA	NA	NA	percent	NA	60.3693181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	381.715210355987	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	19.03409090909092	NA	NA	NA	percent	NA	57.5284090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	398.705501618123	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	14.772727272727238	NA	NA	NA	percent	NA	53.9772727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	414.563106796116	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	17.329545454545396	NA	NA	NA	percent	NA	56.1079545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	429.288025889967	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	27.55681818181816	NA	NA	NA	percent	NA	64.6306818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	430.42071197411	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	17.329545454545396	NA	NA	NA	percent	NA	56.1079545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	439.482200647249	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	16.477272727272762	NA	NA	NA	percent	NA	55.3977272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	440.614886731391	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	20.738636363636317	NA	NA	NA	percent	NA	58.9488636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	447.411003236245	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	15.625	NA	NA	NA	percent	NA	54.6875
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	467.799352750809	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	26.704545454545396	NA	NA	NA	percent	NA	63.9204545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	484.789644012945	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	31.818181818181714	NA	NA	NA	percent	NA	68.1818181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	488.187702265372	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	15.625	NA	NA	NA	percent	NA	54.6875
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	511.974110032362	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	25.0	NA	NA	NA	percent	NA	62.5
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	549.352750809061	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	19.03409090909092	NA	NA	NA	percent	NA	57.5284090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	552.750809061488	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	21.59090909090908	NA	NA	NA	percent	NA	59.6590909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	570.873786407767	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	20.738636363636317	NA	NA	NA	percent	NA	58.9488636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	576.537216828479	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	5.397727272727238	NA	NA	NA	percent	NA	46.1647727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	644.498381877022	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	10.511363636363562	NA	NA	NA	percent	NA	50.4261363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	697.734627831715	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	5.397727272727238	NA	NA	NA	percent	NA	46.1647727272727
